phone_number,account_age_days,is_verified_customer,total_orders,total_returns,return_rate,refund_requests,high_value_orders,avg_order_value,order_cancellations,purchase_frequency_per_month,devices_sold_on_platform,device_condition_mismatch,fake_invoice_flag,imei_mismatch_attempts,wrong_item_returned_count,device_value_mismatch_score,multiple_addresses_flag,multiple_accounts_linked,shared_phone_number_flag,previous_blacklist_flag,ip_reputation_score,payment_failures,chargeback_count,cod_orders,prepaid_orders,fraud_attempts,return_fraud_suspected,suspicious_activity_score,dispute_tickets_raised,liability_score,risk_category
8286014115,695,0,12,2,0.167,1,4,5030,1,0.518,0,0,0,0,0,0.169,0,0,0,0,0.741,1,0,2,10,0,0,0.116,0,55,medium_risk
6598510547,30,1,33,0,0.0,0,18,9773,0,33.0,2,2,0,0,0,0.177,0,0,0,0,0.885,1,0,2,31,0,0,0.026,0,81,low_risk
6715556914,606,1,14,0,0.0,0,2,10900,0,0.693,1,3,0,1,0,0.445,0,0,0,0,0.565,1,0,4,10,1,1,0.0,0,42,medium_risk
8245927690,752,1,20,0,0.0,0,3,12398,1,0.798,5,0,0,0,0,0.168,0,0,0,0,0.775,3,0,1,19,1,1,0.0,0,82,low_risk
6283140063,842,1,21,1,0.048,0,8,11302,0,0.748,2,0,0,0,0,0.233,0,0,0,0,0.689,2,0,3,18,1,1,0.0,1,80,low_risk
7368833224,141,1,19,3,0.158,2,7,15708,0,4.043,4,1,0,1,0,0.124,0,0,0,0,0.895,3,0,3,16,1,1,0.046,0,67,medium_risk
9045104680,741,1,42,7,0.167,5,13,12657,0,1.7,7,2,0,2,1,0.057,0,0,0,0,0.837,5,1,3,39,0,0,0.0,1,60,medium_risk
8595617214,519,1,29,1,0.034,0,7,14000,0,1.676,4,1,0,1,0,0.202,0,0,0,0,1.0,1,0,2,27,0,0,0.0,0,85,low_risk
6983234676,580,1,15,2,0.133,1,3,6842,2,0.776,1,2,0,0,0,0.265,0,0,0,0,0.707,2,0,3,12,0,0,0.0,0,55,medium_risk
7796453253,310,1,7,3,0.429,2,1,6547,4,0.677,1,3,0,0,1,0.41,0,0,0,0,0.857,2,0,3,4,0,1,0.086,0,39,high_risk
9529907968,655,1,24,1,0.042,0,7,11327,0,1.099,3,0,0,1,0,0.036,0,0,0,0,0.975,1,1,4,20,1,1,0.135,0,77,low_risk
9800045369,329,1,19,2,0.105,2,5,3863,1,1.733,0,1,0,0,0,0.286,1,0,0,0,0.61,2,0,4,15,0,0,0.199,2,55,medium_risk
9580874588,1184,1,19,2,0.105,1,5,17655,1,0.481,1,1,0,2,0,0.33,0,0,0,0,0.835,4,1,3,16,0,0,0.064,0,83,low_risk
9950801043,78,0,3,2,0.667,1,0,1222,1,1.154,0,4,0,0,0,0.666,0,1,1,0,0.436,1,0,1,2,1,1,0.431,0,0,high_risk
9311588798,1010,0,10,1,0.1,1,1,3642,0,0.297,2,2,0,1,0,0.233,0,0,0,0,0.785,0,0,2,8,0,0,0.0,1,48,medium_risk
9205510912,30,0,4,0,0.0,0,0,7389,2,4.0,1,3,0,0,0,0.269,0,0,0,0,0.916,0,0,1,3,0,0,0.019,0,38,high_risk
7123475051,781,1,20,0,0.0,0,8,8445,0,0.768,3,1,0,0,0,0.327,0,0,0,0,0.704,3,0,0,20,0,0,0.0,0,90,low_risk
7503927396,1038,1,27,3,0.111,1,7,14370,0,0.78,5,2,0,0,0,0.216,0,0,0,0,0.774,4,0,1,26,0,0,0.025,0,80,low_risk
8961443351,815,1,21,0,0.0,0,10,6577,0,0.773,0,1,0,0,0,0.083,0,0,0,0,0.776,4,1,3,18,0,0,0.043,0,85,low_risk
8969438787,30,0,14,3,0.214,3,2,10170,3,14.0,4,0,0,0,0,0.071,0,0,0,0,0.672,0,0,2,12,0,0,0.0,0,52,medium_risk
6132990364,934,1,20,1,0.05,1,5,12730,1,0.642,3,2,0,0,0,0.108,0,0,0,0,1.0,6,0,0,20,1,1,0.042,0,69,medium_risk
6592168820,406,1,36,2,0.056,1,14,12443,1,2.66,4,0,0,0,0,0.186,0,0,0,0,1.0,4,0,3,33,1,1,0.0,0,75,low_risk
7748202350,581,0,45,2,0.044,2,14,12321,0,2.324,5,1,0,1,0,0.202,0,0,0,0,1.0,1,0,5,40,0,0,0.06,1,76,low_risk
6005477733,77,0,9,1,0.111,1,1,2927,2,3.506,1,3,0,0,0,0.883,1,0,0,0,0.43,1,0,6,3,0,0,0.786,0,10,high_risk
8597643227,809,1,35,2,0.057,0,11,11912,2,1.298,3,2,0,0,0,0.151,0,0,0,0,0.738,3,1,2,33,0,0,0.009,0,71,low_risk
9041924321,597,1,1,0,0.0,0,1,10183,1,0.05,1,2,0,1,0,0.061,0,0,0,0,0.642,0,0,0,1,0,0,0.0,0,52,medium_risk
7768009337,1204,1,17,2,0.118,0,7,11841,1,0.424,2,0,0,0,0,0.284,0,0,0,0,0.894,0,0,1,16,0,0,0.11,0,89,low_risk
9549547232,30,0,11,5,0.455,4,0,2752,5,11.0,4,2,0,0,2,0.764,0,0,0,0,0.498,1,3,7,4,0,0,0.448,2,0,high_risk
8150220099,564,1,26,2,0.077,1,7,9495,0,1.383,8,0,0,1,0,0.064,0,0,0,0,0.928,3,0,1,25,0,0,0.0,1,92,low_risk
7828620491,30,1,23,5,0.217,3,8,15090,1,23.0,4,2,0,0,0,0.2,0,0,0,0,0.976,2,0,3,20,0,0,0.001,0,70,medium_risk
7494965224,388,1,10,1,0.1,1,4,6562,1,0.773,0,0,0,0,0,0.459,0,0,0,0,0.787,0,1,4,6,0,0,0.105,0,57,medium_risk
7290082429,558,1,18,1,0.056,0,7,8787,0,0.968,2,2,0,1,0,0.276,0,0,0,0,0.779,3,0,2,16,0,0,0.086,0,84,low_risk
8286901600,1284,0,27,0,0.0,0,14,8325,1,0.631,3,3,0,0,0,0.264,0,0,0,0,0.837,4,0,3,24,0,0,0.054,0,76,low_risk
8591866944,1117,1,40,2,0.05,2,14,8031,0,1.074,6,1,0,0,0,0.098,0,0,0,0,0.865,6,0,1,39,1,1,0.0,1,79,low_risk
9279310319,832,0,16,1,0.062,1,2,7499,2,0.577,2,2,0,0,1,0.436,0,0,0,0,0.872,1,0,3,13,0,0,0.0,0,51,medium_risk
7996708830,1206,1,38,1,0.026,1,9,9905,0,0.945,4,1,0,2,0,0.068,0,0,0,0,0.833,2,0,7,31,1,1,0.0,0,76,low_risk
9202196581,139,1,8,3,0.375,1,3,3119,7,1.727,4,4,0,0,1,0.343,0,0,0,0,0.579,2,0,2,6,1,1,0.466,0,0,high_risk
8724880150,557,0,1,1,1.0,1,1,10740,1,0.054,0,2,0,0,0,0.054,1,0,0,0,0.563,0,0,0,1,0,0,0.236,0,24,high_risk
7975902506,450,0,1,0,0.0,0,0,8270,0,0.067,0,1,0,0,0,0.41,0,0,0,0,0.898,0,0,0,1,0,0,0.03,0,56,medium_risk
7597006089,30,0,1,1,1.0,1,0,10615,1,1.0,0,1,0,0,0,0.291,0,0,0,0,0.925,0,0,0,1,0,0,0.045,1,23,high_risk
9515515468,58,0,14,7,0.5,4,2,2249,2,7.241,0,1,1,1,2,0.328,0,0,0,0,0.333,1,0,6,8,1,1,0.477,0,0,high_risk
6724260094,88,0,8,1,0.125,1,0,8926,1,2.727,1,0,0,1,0,0.146,0,0,0,0,0.77,0,0,3,5,0,0,0.0,0,59,medium_risk
6686687041,1608,1,33,0,0.0,0,10,7998,0,0.616,5,1,0,1,0,0.103,0,0,0,0,0.819,3,0,7,26,1,1,0.02,0,81,low_risk
7921930599,30,1,21,1,0.048,0,5,9787,0,21.0,2,3,0,2,0,0.263,0,0,0,0,0.84,3,0,2,19,1,1,0.0,2,61,medium_risk
7760940897,614,1,27,0,0.0,0,9,16262,0,1.319,1,0,0,1,0,0.008,0,1,0,0,0.966,2,0,2,25,2,1,0.0,0,76,low_risk
6993380929,1132,1,25,1,0.04,1,12,13543,1,0.663,4,1,0,1,0,0.05,0,0,0,0,1.0,1,1,4,21,1,1,0.0,2,62,medium_risk
6306726291,1372,1,25,2,0.08,1,4,9665,0,0.547,6,1,0,0,0,0.006,0,0,0,0,0.681,2,1,2,23,1,1,0.233,1,64,medium_risk
8556841528,30,1,19,0,0.0,0,8,16688,0,19.0,4,0,0,1,0,0.144,0,0,0,0,0.992,5,0,1,18,1,1,0.09,0,79,low_risk
8433945699,1582,1,12,3,0.25,1,5,15151,1,0.228,1,2,0,0,0,0.334,0,0,0,0,0.924,0,0,0,12,0,0,0.0,0,70,medium_risk
6356807542,622,1,11,3,0.273,1,2,5830,0,0.531,3,1,0,0,0,0.346,0,0,0,0,0.668,3,0,4,7,0,0,0.0,1,52,medium_risk
8225538846,153,1,5,2,0.4,2,1,2059,5,0.98,4,4,0,0,0,0.492,0,0,0,1,0.46,0,0,2,3,1,1,0.328,0,0,high_risk
6328173716,30,0,4,2,0.5,2,0,728,1,4.0,0,2,0,1,1,0.139,1,0,0,0,0.435,3,0,1,3,1,1,0.547,0,0,high_risk
8431779657,1160,1,16,0,0.0,0,5,12100,0,0.414,2,2,0,0,0,0.006,0,0,0,0,0.78,5,0,0,16,0,0,0.055,0,81,low_risk
8875591751,262,1,6,0,0.0,0,2,6625,2,0.687,0,4,0,0,0,0.179,0,0,0,0,0.691,0,0,2,4,0,0,0.0,0,46,medium_risk
8111254263,140,0,11,5,0.455,3,2,2547,2,2.357,3,2,0,0,3,0.489,1,0,0,0,0.382,1,1,3,8,2,1,0.471,0,0,high_risk
7903712528,844,1,20,1,0.05,1,4,5614,0,0.711,3,3,0,0,0,0.029,0,0,0,0,0.955,2,0,5,15,0,0,0.182,0,75,low_risk
6922623936,708,0,21,4,0.19,4,3,3245,0,0.89,6,1,0,0,0,0.636,0,0,0,0,0.718,1,3,4,17,0,0,0.021,1,40,high_risk
6597634499,778,1,4,0,0.0,0,2,11541,1,0.154,0,0,0,0,0,0.349,0,0,0,0,0.944,0,0,0,4,0,0,0.0,0,94,low_risk
7705153797,998,1,3,1,0.333,1,3,7814,1,0.09,0,3,0,0,0,0.379,0,0,0,0,0.686,0,0,2,1,0,0,0.048,0,45,medium_risk
7216580254,894,0,15,0,0.0,0,3,7562,1,0.503,1,1,0,0,0,0.196,1,0,0,0,0.849,0,1,3,12,0,0,0.192,0,48,medium_risk
6147885841,1003,1,24,1,0.042,1,6,11809,0,0.718,3,0,0,1,0,0.25,0,0,0,0,0.815,4,0,0,24,1,1,0.0,0,83,low_risk
7889026285,349,0,2,0,0.0,0,0,10328,2,0.172,1,1,0,0,0,0.269,0,0,0,0,0.856,2,0,2,0,0,0,0.0,0,59,medium_risk
7666153102,879,1,30,1,0.033,0,9,13706,0,1.024,7,0,0,0,0,0.166,0,0,0,0,0.792,3,1,2,28,0,0,0.0,0,82,low_risk
8548416549,967,1,28,1,0.036,1,10,12568,0,0.869,3,2,0,1,0,0.176,0,0,0,0,0.809,3,0,5,23,2,1,0.063,0,69,medium_risk
6544858267,341,1,10,2,0.2,1,3,8870,1,0.88,1,0,0,0,1,0.055,0,1,0,0,1.0,1,1,1,9,0,0,0.0,0,47,medium_risk
7026274509,1304,1,15,0,0.0,0,5,8032,0,0.345,1,1,0,0,0,0.642,0,0,0,0,1.0,1,0,2,13,1,1,0.0,1,75,low_risk
6964943000,410,0,8,2,0.25,2,2,10280,2,0.585,1,1,0,0,1,0.081,0,0,0,0,0.697,0,0,2,6,0,0,0.0,1,50,medium_risk
6233434425,30,0,1,0,0.0,0,0,676,1,1.0,0,4,0,1,0,0.556,1,0,0,0,0.294,2,0,0,1,0,0,0.659,0,9,high_risk
8305702468,264,1,6,0,0.0,0,1,5415,0,0.682,1,0,0,0,0,0.038,0,1,0,0,0.701,0,0,1,5,0,0,0.0,0,57,medium_risk
7718195397,74,1,11,1,0.091,0,5,6790,1,4.459,6,2,0,0,0,0.147,0,0,0,0,0.729,0,0,0,11,0,0,0.0,0,50,medium_risk
9813610115,443,1,39,1,0.026,0,8,14329,1,2.641,8,0,0,0,0,0.166,0,0,0,0,0.74,3,0,1,38,1,1,0.105,0,84,low_risk
8639191137,313,1,10,1,0.1,1,2,1300,0,0.958,1,1,0,0,1,0.369,0,0,1,0,0.605,1,0,4,6,0,0,0.03,0,55,medium_risk
7253123846,62,1,12,3,0.25,2,2,8985,1,5.806,1,2,0,0,1,0.095,0,0,0,0,0.887,3,1,1,11,0,0,0.01,0,41,medium_risk
6005603518,388,1,1,1,1.0,0,0,2702,1,0.077,0,0,0,0,1,0.368,0,1,0,0,0.385,2,0,0,1,0,0,0.452,1,2,high_risk
7919405258,283,1,11,1,0.091,1,1,3676,0,1.166,2,0,0,0,1,0.136,0,0,0,0,0.88,1,0,1,10,0,0,0.0,0,67,medium_risk
8718029934,123,1,34,2,0.059,1,14,13055,0,8.293,9,2,0,0,0,0.176,0,0,0,0,0.91,3,1,0,34,0,0,0.136,1,66,medium_risk
8257404239,1362,1,17,0,0.0,0,7,8730,0,0.374,1,1,0,0,0,0.04,0,0,0,0,0.944,2,0,1,16,0,0,0.0,0,84,low_risk
8207325936,1048,1,22,2,0.091,0,14,7701,0,0.63,3,1,0,0,0,0.232,0,0,0,0,1.0,2,0,1,21,0,0,0.0,0,87,low_risk
8621395928,500,1,36,4,0.111,1,10,14699,0,2.16,1,0,0,0,0,0.465,0,0,0,0,0.673,2,1,1,35,1,1,0.0,0,66,medium_risk
7653338922,30,1,1,0,0.0,0,0,9438,1,1.0,0,2,0,0,0,0.516,0,0,0,0,0.761,0,0,0,1,0,0,0.032,0,60,medium_risk
8629374348,1353,1,28,2,0.071,1,15,12939,1,0.621,3,2,0,0,0,0.026,0,0,0,0,0.845,0,2,2,26,0,0,0.013,1,71,low_risk
8827545338,610,0,9,0,0.0,0,1,5138,1,0.443,1,1,0,0,0,0.164,0,0,0,0,0.765,0,1,3,6,1,1,0.187,1,30,high_risk
9945831585,94,1,5,1,0.2,1,2,9296,1,1.596,1,1,0,1,0,0.344,0,0,0,0,0.75,0,0,2,3,0,0,0.095,0,56,medium_risk
8487809263,215,0,10,3,0.3,1,3,3726,0,1.395,2,0,0,0,1,0.498,0,0,0,0,0.643,0,2,4,6,0,0,0.0,0,47,medium_risk
6246054876,1560,1,28,0,0.0,0,8,3764,0,0.538,3,0,0,1,0,0.135,0,0,0,0,0.928,1,0,2,26,1,1,0.0,0,87,low_risk
7382293686,1015,1,23,1,0.043,1,12,8832,0,0.68,3,1,0,1,0,0.018,0,0,0,0,0.923,1,0,3,20,0,0,0.046,1,83,low_risk
8460603217,712,1,35,1,0.029,0,15,9107,0,1.475,3,1,0,0,0,0.103,0,0,0,0,1.0,4,0,1,34,2,1,0.0,3,73,low_risk
6406256909,456,1,18,0,0.0,0,12,19983,1,1.184,5,1,0,1,0,0.063,0,0,0,0,0.899,2,0,4,14,2,1,0.0,1,75,low_risk
8709275115,1032,1,16,1,0.062,1,4,14998,0,0.465,4,1,0,0,0,0.455,0,0,0,0,0.769,2,0,2,14,1,1,0.05,0,76,low_risk
9626731449,1038,1,29,1,0.034,0,14,10602,0,0.838,6,0,0,0,0,0.078,0,0,0,0,0.935,0,0,1,28,1,1,0.0,0,80,low_risk
6801496376,672,1,27,0,0.0,0,11,9646,0,1.205,8,1,0,1,0,0.058,0,0,0,0,0.989,0,0,6,21,1,1,0.12,0,77,low_risk
7309506265,483,1,23,2,0.087,1,6,13788,0,1.429,4,3,0,2,0,0.264,0,0,0,0,1.0,1,0,1,22,0,0,0.0,1,74,low_risk
7464918095,494,1,25,1,0.04,0,7,9948,1,1.518,3,1,0,0,0,0.003,0,0,0,0,0.79,2,0,3,22,1,1,0.0,1,75,low_risk
7978650928,364,1,18,3,0.167,3,3,7854,1,1.484,3,2,0,2,2,0.157,0,0,0,0,0.611,3,0,7,11,0,0,0.077,1,53,medium_risk
9827252535,550,1,26,2,0.077,0,12,16145,1,1.418,3,1,1,0,0,0.073,0,0,0,0,0.794,1,0,7,19,0,0,0.02,0,84,low_risk
6252994584,888,1,14,4,0.286,4,0,10640,1,0.473,3,1,0,0,2,0.538,0,0,0,0,0.652,4,0,4,10,0,0,0.0,0,62,medium_risk
9266921095,514,1,14,1,0.071,0,3,8288,0,0.817,2,1,0,1,0,0.114,0,0,0,0,0.82,0,0,1,13,0,0,0.0,1,86,low_risk
7462302156,30,1,17,6,0.353,4,1,1416,2,17.0,2,2,0,0,3,0.599,1,0,1,0,0.205,2,0,6,11,0,0,0.629,1,7,high_risk
7625718709,30,0,1,0,0.0,0,0,8732,0,1.0,0,3,0,0,0,0.205,0,0,1,0,0.765,1,0,0,1,0,0,0.018,0,40,high_risk
6937766213,1384,1,29,3,0.103,1,8,12921,2,0.629,4,1,0,1,0,0.247,0,0,0,0,1.0,2,0,3,26,0,0,0.068,0,85,low_risk
9369028131,268,1,19,0,0.0,0,6,8835,0,2.127,5,2,0,0,0,0.14,0,0,0,0,0.861,3,1,3,16,0,0,0.0,0,68,medium_risk
7604883233,767,1,30,2,0.067,2,8,10268,0,1.173,4,0,0,0,0,0.065,0,0,0,0,1.0,4,0,2,28,2,1,0.097,0,79,low_risk
7607516862,328,1,3,2,0.667,2,1,10074,1,0.274,1,0,0,0,1,0.16,0,0,0,0,0.854,0,0,0,3,0,0,0.0,0,46,medium_risk
8093739505,693,1,3,1,0.333,1,1,6305,3,0.13,0,0,0,0,0,0.244,0,0,0,0,0.858,0,0,1,2,0,0,0.0,0,59,medium_risk
6029931594,415,1,5,0,0.0,0,1,8921,0,0.361,2,1,0,0,0,0.099,0,0,0,0,0.861,1,1,1,4,0,0,0.05,0,54,medium_risk
9163333127,1109,1,30,4,0.133,2,5,10929,0,0.812,4,1,0,0,0,0.07,0,0,0,0,0.912,4,0,5,25,1,1,0.0,1,69,medium_risk
7949446801,507,1,27,4,0.148,3,13,11304,0,1.598,7,1,0,0,0,0.336,0,0,0,0,1.0,3,0,3,24,1,1,0.0,0,71,low_risk
9732012203,81,0,8,3,0.375,2,1,1219,3,2.963,1,2,0,0,0,0.791,0,0,0,0,0.451,1,2,5,3,0,0,0.249,0,0,high_risk
9417668717,30,1,17,0,0.0,0,3,15579,2,17.0,1,2,0,1,0,0.148,0,0,0,0,0.956,3,0,3,14,0,0,0.095,0,85,low_risk
8909892643,783,1,28,4,0.143,2,9,10990,0,1.073,6,3,0,0,0,0.136,0,0,0,0,0.969,6,0,2,26,0,0,0.086,1,71,low_risk
7748871475,1197,1,32,0,0.0,0,12,16010,1,0.802,3,1,0,1,0,0.07,0,0,0,0,1.0,4,0,3,29,0,0,0.0,0,90,low_risk
8948811124,339,1,10,0,0.0,0,2,10211,0,0.885,0,1,0,0,0,0.118,0,0,0,0,0.861,1,0,1,9,1,1,0.0,0,75,low_risk
9962036273,980,1,23,0,0.0,0,9,6306,1,0.704,2,2,0,1,0,0.287,0,0,0,0,0.784,2,0,5,18,0,0,0.0,0,86,low_risk
7824898687,385,1,14,1,0.071,1,4,3252,0,1.091,4,3,0,0,0,0.415,0,0,0,0,0.742,1,0,4,10,0,0,0.01,0,49,medium_risk
7722910293,885,1,33,3,0.091,1,7,12206,1,1.119,6,1,0,0,0,0.659,0,0,0,0,0.787,6,0,6,27,0,0,0.12,2,87,low_risk
9497654999,682,1,29,6,0.207,2,4,10805,2,1.276,8,1,0,3,0,0.329,0,0,0,0,0.591,2,1,5,24,2,1,0.0,0,35,high_risk
8587750047,667,1,27,1,0.037,1,8,11512,0,1.214,2,0,0,1,0,0.129,0,0,0,0,1.0,5,0,2,25,0,0,0.069,1,91,low_risk
9461649208,1036,1,20,1,0.05,0,9,13101,2,0.579,2,1,0,0,0,0.52,0,0,0,0,1.0,4,0,4,16,0,0,0.0,1,88,low_risk
7679932405,180,1,8,3,0.375,3,3,2215,0,1.333,1,1,0,0,0,0.426,0,0,1,0,0.713,1,0,2,6,1,1,0.07,0,35,high_risk
9074963416,1308,1,18,2,0.111,0,5,8100,0,0.413,4,2,0,1,0,0.218,0,0,0,0,0.632,3,0,4,14,1,1,0.081,0,67,medium_risk
6863755212,233,1,30,0,0.0,0,5,6812,0,3.863,5,1,0,0,0,0.152,0,0,0,0,0.74,7,0,3,27,0,0,0.089,0,88,low_risk
8626234149,150,1,5,1,0.2,0,0,3926,1,1.0,2,3,1,0,0,0.4,0,0,0,0,0.277,2,1,1,4,1,1,0.517,0,0,high_risk
7893943407,949,1,22,0,0.0,0,5,14836,0,0.695,3,1,0,1,0,0.09,0,0,0,0,0.743,2,0,3,19,1,1,0.0,1,76,low_risk
6292886408,1003,1,29,1,0.034,0,7,17687,0,0.867,4,1,0,0,0,0.31,0,0,0,0,1.0,3,1,1,28,0,0,0.112,0,76,low_risk
9524809093,361,0,4,4,1.0,3,0,2153,4,0.332,0,0,1,0,3,0.243,0,1,0,0,0.647,1,0,3,1,1,1,0.58,0,0,high_risk
7223047523,835,1,22,3,0.136,3,4,8513,0,0.79,2,0,0,1,0,0.12,0,0,0,0,0.7,1,0,2,20,0,0,0.102,0,87,low_risk
6412970318,613,1,29,0,0.0,0,12,11138,0,1.419,5,2,0,2,0,0.04,0,0,0,0,0.79,3,0,2,27,0,0,0.0,0,82,low_risk
8653082255,30,0,7,2,0.286,1,2,1552,2,7.0,3,3,0,0,1,0.335,0,0,0,0,0.255,2,0,4,3,1,1,0.415,0,0,high_risk
8344528632,580,1,26,1,0.038,0,9,11563,0,1.345,3,2,0,1,0,0.259,0,0,0,0,0.934,1,1,1,25,0,0,0.0,0,68,medium_risk
9964152694,297,1,32,1,0.031,0,11,6939,0,3.232,7,0,0,1,0,0.27,0,0,0,0,0.811,2,0,5,27,0,0,0.102,0,90,low_risk
8300685288,735,1,18,3,0.167,3,5,13073,1,0.735,2,2,0,0,0,0.262,0,0,0,0,1.0,1,0,0,18,1,1,0.0,0,67,medium_risk
6094286348,1027,1,31,0,0.0,0,12,8945,2,0.906,8,0,0,2,0,0.002,0,0,0,0,0.912,2,0,4,27,1,1,0.0,1,82,low_risk
9364005141,1067,1,42,1,0.024,1,12,8633,1,1.181,9,1,0,2,0,0.116,0,0,0,0,1.0,6,0,6,36,1,1,0.0,2,75,low_risk
7073945531,1023,1,24,2,0.083,1,10,10512,2,0.704,0,0,0,1,0,0.15,0,0,0,0,1.0,2,1,3,21,0,0,0.021,0,85,low_risk
9104591226,1283,0,23,4,0.174,2,11,10120,1,0.538,4,0,0,1,1,0.539,0,0,0,0,0.948,1,1,1,22,0,0,0.0,1,76,low_risk
9146792583,330,1,15,3,0.2,2,4,9606,1,1.364,5,2,0,1,0,0.621,1,0,0,0,0.758,1,0,4,11,0,0,0.364,3,52,medium_risk
7342323519,204,0,5,0,0.0,0,0,2087,1,0.735,1,3,0,2,0,0.542,0,0,0,0,0.574,2,0,3,2,1,1,0.31,0,0,high_risk
6723337325,1465,1,17,0,0.0,0,4,16330,0,0.348,1,1,0,0,0,0.049,0,0,0,0,0.943,2,0,2,15,0,0,0.0,0,90,low_risk
6198460123,871,1,6,0,0.0,0,2,11967,0,0.207,1,0,0,0,0,0.011,0,0,0,0,0.909,0,0,2,4,0,0,0.047,0,94,low_risk
7215070912,30,1,2,0,0.0,0,0,7858,1,2.0,0,2,0,0,0,0.099,0,0,0,0,0.777,0,0,0,2,0,0,0.022,1,58,medium_risk
9435271867,343,1,21,1,0.048,1,6,10693,1,1.837,4,1,0,0,0,0.458,0,0,0,0,0.784,4,0,2,19,0,0,0.197,0,84,low_risk
7446305460,976,0,18,3,0.167,2,6,11970,0,0.553,3,0,0,0,0,0.037,0,0,0,0,0.834,1,0,0,18,0,0,0.043,0,83,low_risk
8916912613,30,0,16,1,0.062,0,4,11398,1,16.0,0,3,0,0,0,0.122,0,0,0,0,0.506,3,1,3,13,0,0,0.011,0,31,high_risk
7857886915,564,1,10,0,0.0,0,1,7368,0,0.532,2,1,0,0,0,0.3,0,0,0,0,0.626,0,0,1,9,0,0,0.0,0,61,medium_risk
9387078080,254,1,5,0,0.0,0,1,8887,0,0.591,3,2,0,0,0,0.365,0,0,0,0,0.821,1,0,2,3,0,0,0.0,0,56,medium_risk
7613779633,1327,1,21,2,0.095,1,12,10682,0,0.475,1,2,0,0,0,0.083,0,0,0,0,0.808,2,0,3,18,1,1,0.105,1,66,medium_risk
7948457939,149,1,27,0,0.0,0,9,9419,1,5.436,4,1,0,0,0,0.021,0,0,0,0,0.646,3,0,2,25,0,0,0.067,0,92,low_risk
7119411360,892,1,15,1,0.067,0,6,11692,1,0.504,2,0,0,2,0,0.123,0,0,0,0,0.764,0,0,1,14,0,0,0.275,1,89,low_risk
6227359017,59,1,8,2,0.25,1,1,6717,2,4.068,1,1,0,0,2,0.167,0,0,0,0,0.8,0,0,0,8,1,1,0.08,0,46,medium_risk
8576524635,111,1,1,0,0.0,0,1,11281,0,0.27,0,4,0,0,0,0.175,0,0,0,0,0.722,0,0,0,1,0,0,0.058,0,45,medium_risk
6175957708,376,1,42,6,0.143,3,14,11326,1,3.351,8,0,0,0,0,0.226,1,0,0,0,0.608,3,1,1,41,0,0,0.363,2,79,low_risk
9126860554,235,0,12,2,0.167,1,0,4866,3,1.532,5,0,0,0,0,0.431,0,0,0,0,0.585,1,0,3,9,0,0,0.088,0,55,medium_risk
6447448589,1105,1,23,1,0.043,1,7,10402,0,0.624,2,1,0,1,0,0.174,0,0,0,0,0.76,2,0,2,21,0,0,0.036,1,84,low_risk
8832635578,1388,1,24,0,0.0,0,7,11618,3,0.519,5,2,0,1,0,0.185,0,0,0,0,0.764,2,0,2,22,0,0,0.023,0,84,low_risk
8650315146,963,1,28,2,0.071,1,14,13492,1,0.872,0,0,0,0,0,0.141,0,0,0,0,0.817,5,0,6,22,1,1,0.011,1,79,low_risk
7345793588,931,1,35,0,0.0,0,11,11721,2,1.128,5,0,0,0,0,0.365,0,0,0,0,0.857,5,0,5,30,2,1,0.0,1,85,low_risk
6365397688,429,1,3,0,0.0,0,0,2970,0,0.21,1,3,0,0,0,0.357,0,0,0,0,0.774,0,0,0,3,0,0,0.056,0,53,medium_risk
6558775219,343,1,18,2,0.111,0,3,5280,1,1.574,2,0,0,1,0,0.249,0,0,0,0,0.797,1,0,5,13,0,0,0.076,1,65,medium_risk
9418502038,341,1,14,0,0.0,0,1,4459,0,1.232,4,3,0,1,0,0.095,0,0,0,0,0.642,2,1,0,14,0,0,0.097,0,39,high_risk
8367978064,1335,1,20,1,0.05,1,6,12240,1,0.449,4,2,0,0,0,0.172,0,0,0,0,0.753,5,1,0,20,0,0,0.052,0,68,medium_risk
6414806293,421,1,12,1,0.083,0,2,6275,0,0.855,1,2,0,0,0,0.211,0,0,0,0,0.705,0,0,4,8,0,0,0.0,1,57,medium_risk
9912269778,349,1,6,1,0.167,0,2,7712,1,0.516,1,3,1,1,0,0.316,0,0,0,0,0.721,0,0,0,6,0,0,0.147,0,43,medium_risk
7975338314,256,0,5,3,0.6,1,1,2421,3,0.586,6,3,0,1,0,0.522,0,0,0,0,0.366,0,0,3,2,1,1,0.419,0,0,high_risk
7461809832,857,1,24,0,0.0,0,12,17244,0,0.84,4,3,0,2,0,0.232,0,0,0,0,0.882,3,0,3,21,0,0,0.0,0,76,low_risk
7286120448,30,0,13,4,0.308,2,2,2281,5,13.0,0,4,0,0,1,0.389,0,0,0,0,0.297,2,2,11,2,3,1,0.334,0,0,high_risk
8925826156,996,1,24,2,0.083,1,5,10223,3,0.723,0,2,0,0,0,0.38,0,0,0,0,0.94,3,0,3,21,0,0,0.119,0,75,low_risk
9107672663,787,1,26,3,0.115,1,6,15401,0,0.991,6,1,0,2,0,0.182,0,0,0,0,1.0,2,0,2,24,1,1,0.076,0,74,low_risk
8847941194,426,1,17,1,0.059,0,4,10029,0,1.197,2,2,0,1,0,0.189,0,0,0,0,0.644,1,1,5,12,0,0,0.0,0,47,medium_risk
